text,label,label_id
"Cordon Rouge — amenity:restaurant in Islamabad, اسلام آباد",amenity:restaurant,5
"Daman-e-Koh — amenity:restaurant in Islamabad, Damn-i-koh Road",amenity:restaurant,5
"Dera Khyber Restaurant — amenity:restaurant in Islamabad, Shabir Sharif Road, اسلام آباد",amenity:restaurant,5
Des Pardes — amenity:restaurant in Islamabad,amenity:restaurant,5
Des Pardes — amenity:restaurant in Islamabad,amenity:restaurant,5
"Des Pardes — amenity:restaurant in Islamabad, اسلام آباد",amenity:restaurant,5
"Domino's Pizza G-11 — amenity:restaurant in Islamabad, Sachal Sarmast Road (G-11), اسلام آباد",amenity:restaurant,5
"Food Gear — amenity:restaurant in Islamabad, Sachal Sarmast Road (G-11), اسلام آباد",amenity:restaurant,5
Food Street — amenity:restaurant in Islamabad,amenity:restaurant,5
"Golden Dragon — amenity:restaurant in Islamabad, Street 4, اسلام آباد",amenity:restaurant,5
"Habibi Restaurant — amenity:restaurant in Islamabad, Tipu Sultan Road, اسلام آباد",amenity:restaurant,5
Haleem Ghar — amenity:restaurant in Islamabad,amenity:restaurant,5
"Hana Restaurant — amenity:restaurant in Islamabad, I/8 markaz, #5, اسلام آباد, 46000",amenity:restaurant,5
"Islamabad Vintage Quisine — amenity:restaurant in Islamabad, School Road, اسلام آباد",amenity:restaurant,5
"Karachi Biryani & Nihari House — amenity:restaurant in Islamabad, Johar Road, اسلام آباد",amenity:restaurant,5
"Karachi Nights Restaurant — amenity:restaurant in Islamabad, Sachal Sarmast Road (G-11), اسلام آباد",amenity:restaurant,5
Khiva — amenity:restaurant in Islamabad,amenity:restaurant,5
"Khyber Shinwari Restaurant — amenity:restaurant in Islamabad, Shabir Sharif Road, اسلام آباد",amenity:restaurant,5
"Kishmish — amenity:restaurant in Islamabad, Bhitai Road, اسلام آباد",amenity:restaurant,5
"Kitchen Cusine Grill — amenity:restaurant in Islamabad, Bhitai Road, اسلام آباد",amenity:restaurant,5
La Montana Restaurant — amenity:restaurant in Islamabad,amenity:restaurant,5
Luna Caprese — amenity:restaurant in Islamabad,amenity:restaurant,5
"Maizban Tandoori Kababish Restaurant — amenity:restaurant in Islamabad, Sachal Sarmast Road (G-11), اسلام آباد",amenity:restaurant,5
"Makkah Al-Shahbaz Restaurant — amenity:restaurant in Islamabad, Service Road West G-11, اسلام آباد",amenity:restaurant,5
"Markaz Dhaba — amenity:restaurant in Islamabad, Shabir Sharif Road, اسلام آباد",amenity:restaurant,5
"Mehraaj Hotel — amenity:restaurant in Islamabad, Rohtas Road",amenity:restaurant,5
"Naan Centre and Restaurant — amenity:restaurant in Islamabad, Begum Iqbal Sarfraz Road (Bazar Road), اسلام آباد, 44000",amenity:restaurant,5
"Naan Shaan — amenity:restaurant in Islamabad, Sachal Sarmast Road (G-11), اسلام آباد",amenity:restaurant,5
Nandara — amenity:restaurant in Islamabad,amenity:restaurant,5
"Nando's — amenity:restaurant in Islamabad, Agha Khan Road, اسلام آباد",amenity:restaurant,5
"New Quetta BOLAN Resturant — amenity:restaurant in Islamabad, Sachal Sarmast Road (G-11), اسلام آباد",amenity:restaurant,5
"New Quetta Shah G Cafe — amenity:restaurant in Islamabad, Shabir Sharif Road, اسلام آباد",amenity:restaurant,5
New Stylish Restaurant — amenity:restaurant in Islamabad,amenity:restaurant,5
"Old dhaba — amenity:restaurant in Islamabad, Service Road South H9",amenity:restaurant,5
"PIZZA COTTAGE — amenity:restaurant in Islamabad, Sachal Sarmast Road (G-11), اسلام آباد",amenity:restaurant,5
"Papasalis Italian Restaurant — amenity:restaurant in Islamabad, F7 markaz, اسلام آباد",amenity:restaurant,5
"Paratha House — amenity:restaurant in Islamabad, Ravi Road, G-8 Markaz",amenity:restaurant,5
"Peng Wings — amenity:restaurant in Islamabad, street #45, Plot 26, اسلام آباد",amenity:restaurant,5
Polo Lounge — amenity:restaurant in Islamabad,amenity:restaurant,5
Quaidian Hut — amenity:restaurant in Islamabad,amenity:restaurant,5
"Rewayat Restaurant — amenity:restaurant in Islamabad, Sachal Sarmast Road (G-11), اسلام آباد",amenity:restaurant,5
"Roasters — amenity:restaurant in Islamabad, F7 markaz, اسلام آباد",amenity:restaurant,5
"Savour Foods — amenity:restaurant in Islamabad, AKM Fazul Haq Road",amenity:restaurant,5
"Shanwari Resturant‎ — amenity:restaurant in Islamabad, 55",amenity:restaurant,5
"Silver Grill — amenity:restaurant in Islamabad, Sachal Sarmast Road (G-11), اسلام آباد",amenity:restaurant,5
"Tandoori Restaurant — amenity:restaurant in Islamabad, Gali 4, اسلام آباد",amenity:restaurant,5
"The French Club 21 — amenity:restaurant in Islamabad, یونیورسٹی روڈ, اسلام آباد",amenity:restaurant,5
"The Naan Cafe — amenity:restaurant in Islamabad, Sachal Sarmast Road (G-11), اسلام آباد",amenity:restaurant,5
"The Paratha Co. — amenity:restaurant in Islamabad, Sachal Sarmast Road (G-11), اسلام آباد",amenity:restaurant,5
"Zaiqa Restaurant — amenity:restaurant in Islamabad, Service Road West G-11, اسلام آباد",amenity:restaurant,5
"Zeeshan Meat & Chicken Shop — amenity:restaurant in Islamabad, Street 4, اسلام آباد",amenity:restaurant,5
"Zeeshan Restaurant — amenity:restaurant in Islamabad, Shabir Sharif Road, اسلام آباد",amenity:restaurant,5
Zefra Restaurant — amenity:restaurant in Islamabad,amenity:restaurant,5
cafe lazeez — amenity:restaurant in Islamabad,amenity:restaurant,5
pizzaholic — amenity:restaurant in Islamabad,amenity:restaurant,5
"پزیلا پیزا — amenity:restaurant in Islamabad, سروس روڈ ویسٹ جی-11, اسلام آباد",amenity:restaurant,5
"پیزا ہٹ — amenity:restaurant in Islamabad, اسلام آباد",amenity:restaurant,5
"پیزا ہٹ — amenity:restaurant in Islamabad, اسلام آباد",amenity:restaurant,5
"پیزا ہٹ — amenity:restaurant in Islamabad, اسلام آباد",amenity:restaurant,5
"چائنا ٹاؤن — amenity:restaurant in Islamabad, اسٹریٹ 48, اسلام آباد",amenity:restaurant,5
کیفے 1969 — amenity:restaurant in Islamabad,amenity:restaurant,5
amenity:restaurant in Islamabad,amenity:restaurant,5
amenity:restaurant in Islamabad,amenity:restaurant,5
amenity:restaurant in Islamabad,amenity:restaurant,5
"Air University Islamabad — amenity:school in Islamabad, Service Road E8/E9, اسلام آباد, 44000",amenity:school,6
"Angelique School — amenity:school in Islamabad, Street 81, اسلام آباد",amenity:school,6
"Bahria Foundation School — amenity:school in Islamabad, Street 1, اسلام آباد",amenity:school,6
"Bahria Foundation School — amenity:school in Islamabad, Street 1, اسلام آباد",amenity:school,6
Beaconhouse Margalla Campus — amenity:school in Islamabad,amenity:school,6
Beaconhouse Margalla Campus — amenity:school in Islamabad,amenity:school,6
"Beaconhouse School System — amenity:school in Islamabad, Street 100, G 11/3, اسلام آباد",amenity:school,6
"Darul ifta wal ihsan — amenity:school in Islamabad, Street 51, اسلام آباد",amenity:school,6
"East & West Education System — amenity:school in Islamabad, Street 61, اسلام آباد",amenity:school,6
"F G Model School — amenity:school in Islamabad, Street 156, اسلام آباد",amenity:school,6
F.G.School — amenity:school in Islamabad,amenity:school,6
FG Boys Model School — amenity:school in Islamabad,amenity:school,6
FG Junior Model School G-/8/4 — amenity:school in Islamabad,amenity:school,6
"Faiz-ul-Islam Model High School — amenity:school in Islamabad, Murree Road, راولپنڈی",amenity:school,6
Fed Govt Primary School #32 — amenity:school in Islamabad,amenity:school,6
"Federal Government Boys Higher Secondary School G-8/4 — amenity:school in Islamabad, Street 26, اسلام آباد",amenity:school,6
"Federal Government Girls College No. 9 G-9/2 — amenity:school in Islamabad, Street 14, اسلام آباد",amenity:school,6
"Federal Government Girls Model Middle School — amenity:school in Islamabad, Street 26, اسلام آباد",amenity:school,6
"Federal Government Girls Model School G-6/1 — amenity:school in Islamabad, Street 51, اسلام آباد",amenity:school,6
Federal Government Girls Model School G-9/3 — amenity:school in Islamabad,amenity:school,6
"Federal Government Girls Secondary School # 7 — amenity:school in Islamabad, Street 33, اسلام آباد",amenity:school,6
"Federal Government Junior Model School G-8/1 — amenity:school in Islamabad, Gali 74, اسلام آباد",amenity:school,6
"Federal Government Junior Model School No # 2 — amenity:school in Islamabad, Street 27, اسلام آباد",amenity:school,6
"Federal Government Junior Model School No. 38 — amenity:school in Islamabad, Gali 97, اسلام آباد, 44000",amenity:school,6
Federal Government Junior Model School No.68 — amenity:school in Islamabad,amenity:school,6
Federal Government Junior School No. 44 — amenity:school in Islamabad,amenity:school,6
"Federal Government Model Girls School — amenity:school in Islamabad, Saddar Road, اسلام آباد",amenity:school,6
"Federal Government Model School No. 36 G-9/2 — amenity:school in Islamabad, Street 11, اسلام آباد",amenity:school,6
"Federal Government Primary Model School G-7/1 — amenity:school in Islamabad, Street 31, اسلام آباد",amenity:school,6
Federal Government Secondary School For Girls No. 13 — amenity:school in Islamabad,amenity:school,6
"Federal Government Secondary School No. 14 — amenity:school in Islamabad, Street 45, اسلام آباد",amenity:school,6
"Frobels Schools — amenity:school in Islamabad, Hilal Road, اسلام آباد",amenity:school,6
Froebel's International School — amenity:school in Islamabad,amenity:school,6
"G-7/2 ایف جی گرلز ماڈل اسکول — amenity:school in Islamabad, گلی 46, اسلام آباد",amenity:school,6
HEC ISLAMABAD — amenity:school in Islamabad,amenity:school,6
"Head Start School — amenity:school in Islamabad, Nazim ud Din Road, اسلام آباد",amenity:school,6
"Institute of Regional Studies — amenity:school in Islamabad, Service Road West F5, اسلام آباد",amenity:school,6
"International Grammar School — amenity:school in Islamabad, Street 58, اسلام آباد",amenity:school,6
"International Islamic Grammar School — amenity:school in Islamabad, Nazim ud Din Road, اسلام آباد",amenity:school,6
International Islamic Grammer School — amenity:school in Islamabad,amenity:school,6
Islamabad Convent — amenity:school in Islamabad,amenity:school,6
Islamabad Convent School — amenity:school in Islamabad,amenity:school,6
"Islamabad Convent School — amenity:school in Islamabad, Street 55, اسلام آباد",amenity:school,6
"Islamabad Grammar School — amenity:school in Islamabad, Mangla Road, اسلام آباد",amenity:school,6
"Islamabad Model College for Boys F-10/4 — amenity:school in Islamabad, اسلام آباد",amenity:school,6
"Islamabad Model College for Boys F-7/3 — amenity:school in Islamabad, Street 2, اسلام آباد",amenity:school,6
Islamabad Model College for Girls F-6/2 — amenity:school in Islamabad,amenity:school,6
"Islamabad Model College for Girls G-10/2 — amenity:school in Islamabad, Street 28, اسلام آباد",amenity:school,6
Islamabad Model College for Girls I-8/2 — amenity:school in Islamabad,amenity:school,6
Islamabad Model Primary School F-7/1 — amenity:school in Islamabad,amenity:school,6
"Islamabad Model School — amenity:school in Islamabad, Street 34, اسلام آباد",amenity:school,6
"Islamabad Model School — amenity:school in Islamabad, Gali 112, اسلام آباد",amenity:school,6
"Islamabad Model School (IV) No.1 G-9/2 — amenity:school in Islamabad, 15, 44000",amenity:school,6
"Islamabad Model School For Boys, Chak Shehzad — amenity:school in Islamabad",amenity:school,6
"Islamabad Model School G-8/4 — amenity:school in Islamabad, Street 30, اسلام آباد",amenity:school,6
Islamabad Model School I-8/1 Islamabad — amenity:school in Islamabad,amenity:school,6
"Islamabad Model School No. 3 G-9/2 Blended e-Learning — amenity:school in Islamabad, Street 14, اسلام آباد",amenity:school,6
Islamabad Model School for Girls G-9/1 — amenity:school in Islamabad,amenity:school,6
Islamabad Model School for Girls I-8/1 — amenity:school in Islamabad,amenity:school,6
Jamia Afridia — amenity:school in Islamabad,amenity:school,6
"KIPS CSS — amenity:school in Islamabad, Service Road East G-10, اسلام آباد",amenity:school,6
"Khaldunia High School — amenity:school in Islamabad, Street 94, اسلام آباد",amenity:school,6
Mashal Model School — amenity:school in Islamabad,amenity:school,6
"Mount Sinai School — amenity:school in Islamabad, Street 71, اسلام آباد",amenity:school,6
Muslim Hands School Of Exellence — amenity:school in Islamabad,amenity:school,6
"National Training Center for Special Persons — amenity:school in Islamabad, Front of Margala Road",amenity:school,6
Numl Engineering department — amenity:school in Islamabad,amenity:school,6
OPF Boys College — amenity:school in Islamabad,amenity:school,6
OPF Foundation School — amenity:school in Islamabad,amenity:school,6
Pak Turk School — amenity:school in Islamabad,amenity:school,6
"Preparatory School Islamabad — amenity:school in Islamabad, Street 31, اسلام آباد",amenity:school,6
Preston University Islamabad — amenity:school in Islamabad,amenity:school,6
"SLS Montessori & School, G-11 Branch — amenity:school in Islamabad, Street 118, اسلام آباد",amenity:school,6
"Shaheen School System — amenity:school in Islamabad, Shangrila Road, اسلام آباد",amenity:school,6
"TLC Daycare, Preschool, Activity Club — amenity:school in Islamabad, Street 1, اسلام آباد",amenity:school,6
The City School — amenity:school in Islamabad,amenity:school,6
"The City School G-10 Branch — amenity:school in Islamabad, Sawan Road, اسلام آباد",amenity:school,6
"The Educators — amenity:school in Islamabad, Saddar Road, اسلام آباد",amenity:school,6
"The Leads School — amenity:school in Islamabad, Service Road West G-10, اسلام آباد",amenity:school,6
Wasif Ali Shaheed Model School For Boys — amenity:school in Islamabad,amenity:school,6
"college more — amenity:school in Islamabad, Street 4",amenity:school,6
islamabad model school — amenity:school in Islamabad,amenity:school,6
"prometric centre — amenity:school in Islamabad, Street 17",amenity:school,6
ripah international university — amenity:school in Islamabad,amenity:school,6
saint gabriel school — amenity:school in Islamabad,amenity:school,6
"دار ارقم اسکول — amenity:school in Islamabad, سروس روڈ ویسٹ جی-11, اسلام آباد",amenity:school,6
"سیکرٹریٹ انسٹی ٹیوٹ (اسٹیبلشمنٹ ڈویژن) — amenity:school in Islamabad, اسلام آباد",amenity:school,6
"amenity:school in Islamabad, Islamabad",amenity:school,6
"amenity:school in Islamabad, Gali 66, Islamabad",amenity:school,6
"amenity:school in Islamabad, Islamabad",amenity:school,6
amenity:school in Islamabad,amenity:school,6
"amenity:school in Islamabad, Street 3, Islamabad",amenity:school,6
"amenity:school in Islamabad, Street 4, اسلام آباد",amenity:school,6
amenity:school in Islamabad,amenity:school,6
amenity:school in Islamabad,amenity:school,6
amenity:school in Islamabad,amenity:school,6
amenity:school in Islamabad,amenity:school,6
amenity:school in Islamabad,amenity:school,6
amenity:school in Islamabad,amenity:school,6
amenity:school in Islamabad,amenity:school,6
"Fazal Plaza — building:residential in Islamabad, AKM Fazul Haq Road, اسلام آباد",building:residential,7
"Imran Khan's Residence — building:residential in Islamabad, Bani Gala Islamabad",building:residential,7
"Parliament Lodges — building:residential in Islamabad, Service Road West G5;Service Road West F5, اسلام آباد",building:residential,7
"Parliament Lodges — building:residential in Islamabad, AKM Fazul Haq Road, اسلام آباد",building:residential,7
President NDU House — building:residential in Islamabad,building:residential,7
"Saleem Plaza — building:residential in Islamabad, Jinnah Avenue, اسلام آباد",building:residential,7
building:residential in Islamabad,building:residential,7
building:residential in Islamabad,building:residential,7
building:residential in Islamabad,building:residential,7
building:residential in Islamabad,building:residential,7
building:residential in Islamabad,building:residential,7
building:residential in Islamabad,building:residential,7
building:residential in Islamabad,building:residential,7
building:residential in Islamabad,building:residential,7
building:residential in Islamabad,building:residential,7
building:residential in Islamabad,building:residential,7
building:residential in Islamabad,building:residential,7
building:residential in Islamabad,building:residential,7
building:residential in Islamabad,building:residential,7
building:residential in Islamabad,building:residential,7
building:residential in Islamabad,building:residential,7
building:residential in Islamabad,building:residential,7
building:residential in Islamabad,building:residential,7
building:residential in Islamabad,building:residential,7
7th Avenue Station — bus stop in Islamabad,highway:bus_stop,8
7th Avenue Station — bus stop in Islamabad,highway:bus_stop,8
Aabpara Bus Stop — bus stop in Islamabad,highway:bus_stop,8
Asian Broadcasting Pvt. Ltd — bus stop in Islamabad,highway:bus_stop,8
Bilal Travels Bus Service — bus stop in Islamabad,highway:bus_stop,8
Chakwal Adda — bus stop in Islamabad,highway:bus_stop,8
Chaman Station — bus stop in Islamabad,highway:bus_stop,8
Chaman Station — bus stop in Islamabad,highway:bus_stop,8
Chatha Bakhtawar — bus stop in Islamabad,highway:bus_stop,8
Faiz Ahmed Faiz Station — bus stop in Islamabad,highway:bus_stop,8
Faiz Ahmed Faiz Station — bus stop in Islamabad,highway:bus_stop,8
Faizabad - فیض آباد — bus stop in Islamabad,highway:bus_stop,8
Faizabad Adda (Mansehra terminal) — bus stop in Islamabad,highway:bus_stop,8
Faizabad Station — bus stop in Islamabad,highway:bus_stop,8
Faizabad Station — bus stop in Islamabad,highway:bus_stop,8
Fasal Movers — bus stop in Islamabad,highway:bus_stop,8
G-9 Bus Wagon & Pickup Stop‎ — bus stop in Islamabad,highway:bus_stop,8
G10 Metro Station — bus stop in Islamabad,highway:bus_stop,8
G10 Metro Station — bus stop in Islamabad,highway:bus_stop,8
Ibne Sina Station — bus stop in Islamabad,highway:bus_stop,8
Ibne Sina Station — bus stop in Islamabad,highway:bus_stop,8
Kachehri Station — bus stop in Islamabad,highway:bus_stop,8
Kachehri Station — bus stop in Islamabad,highway:bus_stop,8
Kashmir Highway Station — bus stop in Islamabad,highway:bus_stop,8
Kashmir Highway Station — bus stop in Islamabad,highway:bus_stop,8
Khayaban-i-Johar Station — bus stop in Islamabad,highway:bus_stop,8
Khayaban-i-Johar Station — bus stop in Islamabad,highway:bus_stop,8
Local Bus stop — bus stop in Islamabad,highway:bus_stop,8
Mansehra Wagon Stop — bus stop in Islamabad,highway:bus_stop,8
Metro Bus Station Ibn-e-Sina — bus stop in Islamabad,highway:bus_stop,8
Metro Bus Station Photohar — bus stop in Islamabad,highway:bus_stop,8
Metro Bus Terminal 7th Avenue — bus stop in Islamabad,highway:bus_stop,8
Metro Bus Terminal Chaman — bus stop in Islamabad,highway:bus_stop,8
Metro Bus Terminal Faizabad — bus stop in Islamabad,highway:bus_stop,8
Metro Bus Terminal Katchery — bus stop in Islamabad,highway:bus_stop,8
Metro Bus Terminal Khyban-e-Johar — bus stop in Islamabad,highway:bus_stop,8
Metro Bus Terminal Pak Secretariat — bus stop in Islamabad,highway:bus_stop,8
Metro Bus Terminal Parade Ground — bus stop in Islamabad,highway:bus_stop,8
Metro Bus Terminal Peshawar Mor — bus stop in Islamabad,highway:bus_stop,8
Metro Bus Terminal Shaheed-E-Millat — bus stop in Islamabad,highway:bus_stop,8
Metro Bus Terminal Stock Exchange — bus stop in Islamabad,highway:bus_stop,8
NHA Metro Station — bus stop in Islamabad,highway:bus_stop,8
NHA Metro Station — bus stop in Islamabad,highway:bus_stop,8
PIMS Metro Bus Station — bus stop in Islamabad,highway:bus_stop,8
PIMS Metro Bus Station — bus stop in Islamabad,highway:bus_stop,8
Parade Ground Station — bus stop in Islamabad,highway:bus_stop,8
Parade Ground Station — bus stop in Islamabad,highway:bus_stop,8
Peshawar Morr — bus stop in Islamabad,highway:bus_stop,8
Police Foundation Metro Station — bus stop in Islamabad,highway:bus_stop,8
Police Foundation Metro Station — bus stop in Islamabad,highway:bus_stop,8
Pothohar Station — bus stop in Islamabad,highway:bus_stop,8
Pothohar Station — bus stop in Islamabad,highway:bus_stop,8
Puli Stop — bus stop in Islamabad,highway:bus_stop,8
Sarya Chowk — bus stop in Islamabad,highway:bus_stop,8
Secretariat Station — bus stop in Islamabad,highway:bus_stop,8
Secretariat Station — bus stop in Islamabad,highway:bus_stop,8
Shaheed-i-Millat Station — bus stop in Islamabad,highway:bus_stop,8
Shaheed-i-Millat Station — bus stop in Islamabad,highway:bus_stop,8
Stock Exchange Station — bus stop in Islamabad,highway:bus_stop,8
Stock Exchange Station — bus stop in Islamabad,highway:bus_stop,8
Wagon Stop — bus stop in Islamabad,highway:bus_stop,8
bus stop in Islamabad,highway:bus_stop,8
bus stop in Islamabad,highway:bus_stop,8
bus stop in Islamabad,highway:bus_stop,8
bus stop in Islamabad,highway:bus_stop,8
bus stop in Islamabad,highway:bus_stop,8
bus stop in Islamabad,highway:bus_stop,8
bus stop in Islamabad,highway:bus_stop,8
bus stop in Islamabad,highway:bus_stop,8
bus stop in Islamabad,highway:bus_stop,8
Aabpara Chowk — historic:monument in Islamabad,historic:monument,9
Baradaré — historic:monument in Islamabad,historic:monument,9
Federal Directorate of Education (FDE)‎ — historic:monument in Islamabad,historic:monument,9
Greek Monument — historic:monument in Islamabad,historic:monument,9
Monument — historic:monument in Islamabad,historic:monument,9
Monument to Allama Iqbal and Mihai Eminescu — historic:monument in Islamabad,historic:monument,9
Nawaz Sharif 1992 Innaugration Monument — historic:monument in Islamabad,historic:monument,9
Unity Faith Discipline Pillars — historic:monument in Islamabad,historic:monument,9
پاکستان یادگار — historic:monument in Islamabad,historic:monument,9
historic:monument in Islamabad,historic:monument,9
Airblue Crash Monument — leisure:park in Islamabad,leisure:park,10
Ankara Park — leisure:park in Islamabad,leisure:park,10
Argentina Park — leisure:park in Islamabad,leisure:park,10
"Bara Park — leisure:park in Islamabad, Street 54, اسلام آباد",leisure:park,10
"CDA G-11/2 Park — leisure:park in Islamabad, Street 51, اسلام آباد",leisure:park,10
"CDA Public Park — leisure:park in Islamabad, Rohtas Road, اسلام آباد",leisure:park,10
"Children Park — leisure:park in Islamabad, Gali 17, اسلام آباد",leisure:park,10
"Children's Park — leisure:park in Islamabad, Street 3, اسلام آباد",leisure:park,10
"Childrens Park — leisure:park in Islamabad, Gali 1, اسلام آباد",leisure:park,10
"Chota Park — leisure:park in Islamabad, Street 1, اسلام آباد",leisure:park,10
"Community Park — leisure:park in Islamabad, Gali 128, اسلام آباد",leisure:park,10
"Deer Enclosure — leisure:park in Islamabad, Ismail Zabeeh Road, اسلام آباد",leisure:park,10
F;LKL;MKKM; — leisure:park in Islamabad,leisure:park,10
FG — leisure:park in Islamabad,leisure:park,10
"Fun City — leisure:park in Islamabad, Nazim ud Din Road, اسلام آباد",leisure:park,10
"Jogging Park — leisure:park in Islamabad, اسلام آباد",leisure:park,10
Kachnar Park — leisure:park in Islamabad,leisure:park,10
Lake View Park — leisure:park in Islamabad,leisure:park,10
"Multipurpose Public Park — leisure:park in Islamabad, Gali 57, اسلام آباد",leisure:park,10
PAF Golf Course — leisure:park in Islamabad,leisure:park,10
"Square Park — leisure:park in Islamabad, Gali 73, اسلام آباد",leisure:park,10
"kids Park — leisure:park in Islamabad, Gali 48, اسلام آباد",leisure:park,10
sfafd — leisure:park in Islamabad,leisure:park,10
باغ — leisure:park in Islamabad,leisure:park,10
باغ — leisure:park in Islamabad,leisure:park,10
"فاطمہ جناح پارک — leisure:park in Islamabad, اسلام آباد",leisure:park,10
"فاطمہ جناح پارک — leisure:park in Islamabad, اسلام آباد",leisure:park,10
leisure:park in Islamabad,leisure:park,10
leisure:park in Islamabad,leisure:park,10
leisure:park in Islamabad,leisure:park,10
leisure:park in Islamabad,leisure:park,10
leisure:park in Islamabad,leisure:park,10
leisure:park in Islamabad,leisure:park,10
leisure:park in Islamabad,leisure:park,10
leisure:park in Islamabad,leisure:park,10
leisure:park in Islamabad,leisure:park,10
leisure:park in Islamabad,leisure:park,10
leisure:park in Islamabad,leisure:park,10
leisure:park in Islamabad,leisure:park,10
leisure:park in Islamabad,leisure:park,10
leisure:park in Islamabad,leisure:park,10
leisure:park in Islamabad,leisure:park,10
leisure:park in Islamabad,leisure:park,10
leisure:park in Islamabad,leisure:park,10
leisure:park in Islamabad,leisure:park,10
leisure:park in Islamabad,leisure:park,10
leisure:park in Islamabad,leisure:park,10
leisure:park in Islamabad,leisure:park,10
"leisure:park in Islamabad, اسلام آباد",leisure:park,10
"leisure:park in Islamabad, اسلام آباد",leisure:park,10
leisure:park in Islamabad,leisure:park,10
leisure:park in Islamabad,leisure:park,10
leisure:park in Islamabad,leisure:park,10
leisure:park in Islamabad,leisure:park,10
leisure:park in Islamabad,leisure:park,10
leisure:park in Islamabad,leisure:park,10
leisure:park in Islamabad,leisure:park,10
leisure:park in Islamabad,leisure:park,10
natural:tree in Islamabad,natural:tree,11
natural:tree in Islamabad,natural:tree,11
natural:tree in Islamabad,natural:tree,11
natural:tree in Islamabad,natural:tree,11
natural:tree in Islamabad,natural:tree,11
natural:tree in Islamabad,natural:tree,11
natural:tree in Islamabad,natural:tree,11
natural:tree in Islamabad,natural:tree,11
natural:tree in Islamabad,natural:tree,11
natural:tree in Islamabad,natural:tree,11
natural:tree in Islamabad,natural:tree,11
natural:tree in Islamabad,natural:tree,11
natural:tree in Islamabad,natural:tree,11
natural:tree in Islamabad,natural:tree,11
natural:tree in Islamabad,natural:tree,11
natural:tree in Islamabad,natural:tree,11
natural:tree in Islamabad,natural:tree,11
natural:tree in Islamabad,natural:tree,11
natural:tree in Islamabad,natural:tree,11
natural:tree in Islamabad,natural:tree,11
natural:tree in Islamabad,natural:tree,11
natural:tree in Islamabad,natural:tree,11
natural:tree in Islamabad,natural:tree,11
natural:tree in Islamabad,natural:tree,11
natural:tree in Islamabad,natural:tree,11
natural:tree in Islamabad,natural:tree,11
natural:tree in Islamabad,natural:tree,11
natural:tree in Islamabad,natural:tree,11
natural:tree in Islamabad,natural:tree,11
natural:tree in Islamabad,natural:tree,11
natural:tree in Islamabad,natural:tree,11
natural:tree in Islamabad,natural:tree,11
natural:tree in Islamabad,natural:tree,11
natural:tree in Islamabad,natural:tree,11
natural:tree in Islamabad,natural:tree,11
natural:tree in Islamabad,natural:tree,11
natural:tree in Islamabad,natural:tree,11
natural:tree in Islamabad,natural:tree,11
natural:tree in Islamabad,natural:tree,11
natural:tree in Islamabad,natural:tree,11
natural:tree in Islamabad,natural:tree,11
natural:tree in Islamabad,natural:tree,11
natural:tree in Islamabad,natural:tree,11
natural:tree in Islamabad,natural:tree,11
natural:tree in Islamabad,natural:tree,11
natural:tree in Islamabad,natural:tree,11
natural:tree in Islamabad,natural:tree,11
natural:tree in Islamabad,natural:tree,11
natural:tree in Islamabad,natural:tree,11
natural:tree in Islamabad,natural:tree,11
natural:tree in Islamabad,natural:tree,11
natural:tree in Islamabad,natural:tree,11
natural:tree in Islamabad,natural:tree,11
natural:tree in Islamabad,natural:tree,11
راول جھیل — natural:water in Islamabad,natural:water,12
کورنگ ندی — natural:water in Islamabad,natural:water,12
natural:water in Islamabad,natural:water,12
natural:water in Islamabad,natural:water,12
natural:water in Islamabad,natural:water,12
natural:water in Islamabad,natural:water,12
natural:water in Islamabad,natural:water,12
natural:water in Islamabad,natural:water,12
natural:water in Islamabad,natural:water,12
natural:water in Islamabad,natural:water,12
natural:water in Islamabad,natural:water,12
natural:water in Islamabad,natural:water,12
natural:water in Islamabad,natural:water,12
natural:water in Islamabad,natural:water,12
natural:water in Islamabad,natural:water,12
natural:water in Islamabad,natural:water,12
natural:water in Islamabad,natural:water,12
natural:water in Islamabad,natural:water,12
natural:water in Islamabad,natural:water,12
natural:water in Islamabad,natural:water,12
natural:water in Islamabad,natural:water,12
natural:water in Islamabad,natural:water,12
natural:water in Islamabad,natural:water,12
natural:water in Islamabad,natural:water,12
natural:water in Islamabad,natural:water,12
natural:water in Islamabad,natural:water,12
natural:water in Islamabad,natural:water,12
natural:water in Islamabad,natural:water,12
natural:water in Islamabad,natural:water,12
natural:water in Islamabad,natural:water,12
natural:water in Islamabad,natural:water,12
natural:water in Islamabad,natural:water,12
natural:water in Islamabad,natural:water,12
natural:water in Islamabad,natural:water,12
natural:water in Islamabad,natural:water,12
natural:water in Islamabad,natural:water,12
natural:water in Islamabad,natural:water,12
natural:water in Islamabad,natural:water,12
natural:water in Islamabad,natural:water,12
natural:water in Islamabad,natural:water,12
natural:water in Islamabad,natural:water,12
natural:water in Islamabad,natural:water,12
natural:water in Islamabad,natural:water,12
natural:water in Islamabad,natural:water,12
Karwali — place:locality in Islamabad,place:locality,13
Rajdani — place:locality in Islamabad,place:locality,13
Rumli — place:locality in Islamabad,place:locality,13
Shahdara — place:locality in Islamabad,place:locality,13
صفر نقطہ — place:locality in Islamabad,place:locality,13
ڈپلومیٹک انکلیو — place:locality in Islamabad,place:locality,13
Aslam Bakers — shop:bakery in Islamabad,shop:bakery,14
