id,osm_id,osm_geom_type,osm_tag_key,osm_tag_value,name,name_ur,name_en,alt_name,description_raw,lat,lon,city,province,country,brand,operator,wikidata,description_final,clean_text,normalized_text,adj_noun_pairs
1c35823d-61ee-5965-85fd-e475058aaf27,6646368530,node,natural,tree,,,,,,33.6864528,72.9841843,Islamabad,Islamabad Capital Territory,Pakistan,,,,nan tree natural,nan tree natural,nan tree natural,
ebcb3cfb-c348-592b-bf42-27bd788f27db,6646368531,node,natural,tree,,,,,,33.6865229,72.9841318,Islamabad,Islamabad Capital Territory,Pakistan,,,,nan tree natural,nan tree natural,nan tree natural,
4712bff9-f040-578a-8eb8-072800d0827e,6646368532,node,natural,tree,,,,,,33.6866115,72.9840655,Islamabad,Islamabad Capital Territory,Pakistan,,,,nan tree natural,nan tree natural,nan tree natural,
fbbcbdad-1923-530a-9605-4095e61028d9,6646368533,node,natural,tree,,,,,,33.6866945,72.9840035,Islamabad,Islamabad Capital Territory,Pakistan,,,,nan tree natural,nan tree natural,nan tree natural,
43dfaf86-3358-50a5-be50-50be0f379ecb,6646368534,node,natural,tree,,,,,,33.6867852,72.9839356,Islamabad,Islamabad Capital Territory,Pakistan,,,,nan tree natural,nan tree natural,nan tree natural,
5437ca82-bacb-5a22-8747-dfe4f399ab0e,6646368535,node,natural,tree,,,,,,33.6868791,72.9838655,Islamabad,Islamabad Capital Territory,Pakistan,,,,nan tree natural,nan tree natural,nan tree natural,
bc720d93-8e3f-5cc8-83d6-8a7b99177149,6646368536,node,natural,tree,,,,,,33.6869569,72.9838073,Islamabad,Islamabad Capital Territory,Pakistan,,,,nan tree natural,nan tree natural,nan tree natural,
f722d66a-d77a-5577-bb3b-09d5dc9c0e6a,6646368537,node,natural,tree,,,,,,33.6870141,72.9837645,Islamabad,Islamabad Capital Territory,Pakistan,,,,nan tree natural,nan tree natural,nan tree natural,
66ca96aa-b2d2-569c-b85d-cf6d17f51386,6646368538,node,natural,tree,,,,,,33.6870939,72.9837049,Islamabad,Islamabad Capital Territory,Pakistan,,,,nan tree natural,nan tree natural,nan tree natural,
d420ae79-90b0-5319-a0f7-a0e4334be97c,6646368539,node,natural,tree,,,,,,33.6871636,72.9836527,Islamabad,Islamabad Capital Territory,Pakistan,,,,nan tree natural,nan tree natural,nan tree natural,
6dccad5b-dbdd-5995-a0b2-4a6cb63d0999,6646368540,node,natural,tree,,,,,,33.6872234,72.9836081,Islamabad,Islamabad Capital Territory,Pakistan,,,,nan tree natural,nan tree natural,nan tree natural,
378dbe95-5c97-5d95-a6ce-ca06c143878d,6646368541,node,natural,tree,,,,,,33.6872972,72.9835529,Islamabad,Islamabad Capital Territory,Pakistan,,,,nan tree natural,nan tree natural,nan tree natural,
8cbe79b3-9abf-5ba9-8cf6-d077d62a9407,6646368542,node,natural,tree,,,,,,33.6873603,72.9835057,Islamabad,Islamabad Capital Territory,Pakistan,,,,nan tree natural,nan tree natural,nan tree natural,
537b802f-39cf-583c-8578-13fb32ec34b9,6646368543,node,natural,tree,,,,,,33.687437,72.9834483,Islamabad,Islamabad Capital Territory,Pakistan,,,,nan tree natural,nan tree natural,nan tree natural,
9bc292b2-3ebc-5e93-9470-f70128f77fd6,6646368544,node,natural,tree,,,,,,33.687507,72.983396,Islamabad,Islamabad Capital Territory,Pakistan,,,,nan tree natural,nan tree natural,nan tree natural,
ae461e28-7302-535e-9df7-fc5a8f5e21e4,6646368545,node,natural,tree,,,,,,33.6875652,72.9833525,Islamabad,Islamabad Capital Territory,Pakistan,,,,nan tree natural,nan tree natural,nan tree natural,
0b6389ed-727c-5af7-9237-4d68b63a76cc,6646368546,node,natural,tree,,,,,,33.6876399,72.9832966,Islamabad,Islamabad Capital Territory,Pakistan,,,,nan tree natural,nan tree natural,nan tree natural,
4762e386-f89b-56c1-9620-733d31c91f76,6646368547,node,natural,tree,,,,,,33.6876986,72.9832527,Islamabad,Islamabad Capital Territory,Pakistan,,,,nan tree natural,nan tree natural,nan tree natural,
2613b650-b809-581f-b5b0-ceee6e5f1f13,6646368548,node,natural,tree,,,,,,33.6877829,72.9831897,Islamabad,Islamabad Capital Territory,Pakistan,,,,nan tree natural,nan tree natural,nan tree natural,
9a39f8c8-6537-5df3-8749-50f0ab1c24c2,6646368549,node,natural,tree,,,,,,33.687864,72.9831291,Islamabad,Islamabad Capital Territory,Pakistan,,,,nan tree natural,nan tree natural,nan tree natural,
3fef0b03-814e-537a-a8d5-08c84a3f6d69,6646368550,node,natural,tree,,,,,,33.687939,72.983073,Islamabad,Islamabad Capital Territory,Pakistan,,,,nan tree natural,nan tree natural,nan tree natural,
90515c9a-9882-5422-b629-cd07dd1ebcd0,6646368551,node,natural,tree,,,,,,33.6879497,72.9829412,Islamabad,Islamabad Capital Territory,Pakistan,,,,nan tree natural,nan tree natural,nan tree natural,
d11a65cd-cd38-5da0-a08a-e389bcfd3178,6646368552,node,natural,tree,,,,,,33.6878584,72.9829899,Islamabad,Islamabad Capital Territory,Pakistan,,,,nan tree natural,nan tree natural,nan tree natural,
b1e6e204-b143-57f5-ad14-871123226e9c,6646368553,node,natural,tree,,,,,,33.6877823,72.9830652,Islamabad,Islamabad Capital Territory,Pakistan,,,,nan tree natural,nan tree natural,nan tree natural,
e35e723e-e147-520e-85ed-ee853f1e0204,6646368554,node,natural,tree,,,,,,33.6875928,72.9831444,Islamabad,Islamabad Capital Territory,Pakistan,,,,nan tree natural,nan tree natural,nan tree natural,
0dd1f2eb-f5f1-5c9e-892d-f98d3ced25d0,6646368555,node,natural,tree,,,,,,33.6875032,72.9832379,Islamabad,Islamabad Capital Territory,Pakistan,,,,nan tree natural,nan tree natural,nan tree natural,
841e5e67-ca40-599a-986b-c9c97d1ad15c,6646368556,node,natural,tree,,,,,,33.6874372,72.983305,Islamabad,Islamabad Capital Territory,Pakistan,,,,nan tree natural,nan tree natural,nan tree natural,
e7d72f9a-80b4-5763-9ce0-fbbf904f5f50,6646368557,node,natural,tree,,,,,,33.6869907,72.9829859,Islamabad,Islamabad Capital Territory,Pakistan,,,,nan tree natural,nan tree natural,nan tree natural,
2dbb61d0-6f78-5db1-a584-dd8fb4e478c3,6646368558,node,natural,tree,,,,,,33.686781,72.9837705,Islamabad,Islamabad Capital Territory,Pakistan,,,,nan tree natural,nan tree natural,nan tree natural,
428f4b92-8c9f-5abc-8768-a32912b6cbc1,6646368559,node,natural,tree,,,,,,33.6868605,72.9836973,Islamabad,Islamabad Capital Territory,Pakistan,,,,nan tree natural,nan tree natural,nan tree natural,
2a81216c-3c00-5a31-ac0f-ebc4f43bb62a,6646368560,node,natural,tree,,,,,,33.6869958,72.9835937,Islamabad,Islamabad Capital Territory,Pakistan,,,,nan tree natural,nan tree natural,nan tree natural,
e52a4677-28ea-5de2-81b7-ac1f5e93ba6e,6646368561,node,natural,tree,,,,,,33.6871311,72.9834941,Islamabad,Islamabad Capital Territory,Pakistan,,,,nan tree natural,nan tree natural,nan tree natural,
b2c76ec6-a45b-56d8-99c6-ffb018b7029a,6739055185,node,amenity,restaurant,Ha Pi Restaurant,,,,,33.6839944,72.9865641,Islamabad,Islamabad Capital Territory,Pakistan,,,,Ha Pi Restaurant restaurant amenity,ha pi restaurant restaurant amenity,ha pi restaurant restaurant amenity,restaurant_amenity
410018f2-519e-53db-9cf3-cfceef42dcc9,6766908245,node,natural,tree,,,,,,33.6834281,72.9865059,Islamabad,Islamabad Capital Territory,Pakistan,,,,nan tree natural,nan tree natural,nan tree natural,
fdf3ca86-7798-524b-80be-80dd740c7a91,12752312501,node,amenity,fast_food,Ranchers,,,,,33.6840242,72.9865273,Islamabad,Islamabad Capital Territory,Pakistan,,,,Ranchers fast_food amenity,ranchers fast food amenity,ranchers fast food amenity,"fast_food, food_amenity"
4291a275-736f-5646-923c-68da102201a9,66346679,node,place,suburb,ایف-11,ایف-11,F-11,,,33.6843932,72.989544,Islamabad,Islamabad Capital Territory,Pakistan,,,,ایف-11 suburb place,suburb place,suburb place,suburb_place
43be42a6-e896-541b-abb0-6cd116942a9a,237459304,node,amenity,bank,City Bank,,,,,33.684909,72.9887772,Islamabad,Islamabad Capital Territory,Pakistan,,,,City Bank bank amenity,city bank bank amenity,city bank bank amenity,
e337d539-2615-562c-a5e6-cd5b2b1f743b,4880332824,node,amenity,restaurant,Neemroz: Afghan Balous Cuisine,,,,,33.6845359,72.9928415,Islamabad,Islamabad Capital Territory,Pakistan,,,,Neemroz: Afghan Balous Cuisine restaurant amenity,neemroz  afghan balous cuisine restaurant amenity,neemroz afghan balous cuisine restaurant amenity,"balous_cuisine, cuisine_restaurant, restaurant_amenity"
c6b39dff-500d-586c-8da0-08549a7fecad,4958092881,node,tourism,guest_house,علی لاج,علی لاج,Ali Lodge,,,33.6876883,72.9937763,Islamabad,Islamabad Capital Territory,Pakistan,,,,علی لاج guest_house tourism,guest house tourism,guest house tourism,
99cf65ba-02bc-5aed-b0f0-1daba455d678,4958092884,node,amenity,restaurant,KHAN RESTAURANT,,,,,33.6836422,72.9910535,Islamabad,Islamabad Capital Territory,Pakistan,,,,KHAN RESTAURANT restaurant amenity,khan restaurant restaurant amenity,khan restaurant restaurant amenity,
c8f9fba0-0ff5-5510-9727-c01ecd1b7eeb,4958092885,node,shop,bakery,Rahat Bakers,,,,,33.6833134,72.9890035,Islamabad,Islamabad Capital Territory,Pakistan,,,,Rahat Bakers bakery shop,rahat bakers bakery shop,rahat bakers bakery shop,bakery_shop
6d6b4ff9-e4e4-5bbf-83a0-4b413100bc78,4958092886,node,leisure,fitness_centre,Fit N Flex,,,,,33.6831647,72.9887164,Islamabad,Islamabad Capital Territory,Pakistan,,,,Fit N Flex fitness_centre leisure,fit n flex fitness centre leisure,fit n flex fitness centre leisure,"fitness_centre, centre_leisure"
e533c895-2e25-5a8e-9a13-2489e9fb5707,4958092887,node,amenity,fast_food,Food Point,,,,,33.6831762,72.9880481,Islamabad,Islamabad Capital Territory,Pakistan,,,,Food Point fast_food amenity,food point fast food amenity,food point fast food amenity,"food_point, fast_food, food_amenity"
2c893367-6b76-5443-8d91-9e690423b314,4958092888,node,amenity,bank,NIB Bank F-11 Markaz,,,,,33.6831523,72.9881701,Islamabad,Islamabad Capital Territory,Pakistan,,,,NIB Bank F-11 Markaz bank amenity,nib bank f    markaz bank amenity,nib bank f center bank amenity,
4534122f-c901-56b4-ba53-8adf55e4b489,4958092889,node,shop,convenience,Midway Grocery Store,,,,,33.6832145,72.9879327,Islamabad,Islamabad Capital Territory,Pakistan,,,,Midway Grocery Store convenience shop,midway grocery store convenience shop,midway grocery store convenience shop,"grocery_store, store_convenience, convenience_shop"
140d98b9-8ccf-5749-80e3-1dfc5392f0d3,4958092905,node,amenity,bank,Samba Bank Limited,,,,,33.6832673,72.9892792,Islamabad,Islamabad Capital Territory,Pakistan,,,,Samba Bank Limited bank amenity,samba bank limited bank amenity,samba bank limited bank amenity,
4d7144c3-2a6e-5e6d-9a02-4588ae7b0f3c,4958092906,node,healthcare,pharmacy,Shaheen Chemist,,,,,33.683332,72.9888393,Islamabad,Islamabad Capital Territory,Pakistan,,,,Shaheen Chemist pharmacy healthcare,shaheen chemist pharmacy healthcare,shaheen chemist pharmacy healthcare,"shaheen_chemist, chemist_pharmacy, pharmacy_healthcare"
6909a8ea-0fb6-592e-bf0e-35ea4ab46cc5,4958131353,node,amenity,ice_cream,Tutti Frutti,,,,,33.6847143,72.9884896,Islamabad,Islamabad Capital Territory,Pakistan,,,,Tutti Frutti ice_cream amenity,tutti frutti ice cream amenity,tutti frutti ice cream amenity,
b1dcbd9e-b509-5672-a38e-5856c9e34d34,4958131354,node,amenity,cafe,Manolo Gelato Cafe,,,,,33.6847697,72.9882432,Islamabad,Islamabad Capital Territory,Pakistan,,,,Manolo Gelato Cafe cafe amenity,manolo gelato cafe cafe amenity,manolo gelato cafe cafe amenity,
2677045c-422d-528d-b5d2-bd5840f3891a,4958131355,node,amenity,bank,فیصل بینک,فیصل بینک,Faysal Bank,,,33.6846281,72.9890542,Islamabad,Islamabad Capital Territory,Pakistan,فیصل بینک,,,فیصل بینک bank amenity,bank amenity,bank amenity,
9e49812a-7082-5bfa-bccf-01bd0aca28b3,4958131356,node,amenity,bank,United Bank,,,,,33.6847218,72.9890729,Islamabad,Islamabad Capital Territory,Pakistan,,,,United Bank bank amenity,united bank bank amenity,united bank bank amenity,
23d50947-6e14-5a7a-858a-3f2144034dce,4958131357,node,leisure,fitness_centre,Smarts Health & Fitness Club,,,,,33.684813,72.988715,Islamabad,Islamabad Capital Territory,Pakistan,,,,Smarts Health & Fitness Club fitness_centre leisure,smarts health   fitness club fitness centre leisure,smarts health fitness club fitness centre leisure,"smarts_health, health_fitness, fitness_club, club_fitness, fitness_centre, centre_leisure"
be5c18e3-6135-50b0-a679-a40deae8e15c,4958131358,node,amenity,cafe,گلوریا جینز,گلوریا جینز,Gloria Jean's,,,33.6847241,72.9884052,Islamabad,Islamabad Capital Territory,Pakistan,گلوریا جینز,,,گلوریا جینز cafe amenity,cafe amenity,cafe amenity,
5c819019-4818-5554-ba6e-e5479ed2a1c6,6233675774,node,amenity,restaurant,Foodball,,,,,33.6833895,72.9879082,Islamabad,Islamabad Capital Territory,Pakistan,,,,Foodball restaurant amenity,foodball restaurant amenity,foodball restaurant amenity,restaurant_amenity
18e052fb-5cf1-5dc7-8202-364d9768887d,7944371885,node,amenity,bureau_de_change,Sadiq Exchange F-11,,,,,33.6833336,72.9875206,Islamabad,Islamabad Capital Territory,Pakistan,,,,Sadiq Exchange F-11 bureau_de_change amenity,sadiq exchange f    bureau de change amenity,sadiq exchange f bureau de change amenity,
245f3879-9432-5679-9423-b430860baced,9931387018,node,amenity,fast_food,,,Food stalls,,,33.6833719,72.9884723,Islamabad,Islamabad Capital Territory,Pakistan,,,,nan fast_food amenity,nan fast food amenity,nan fast food amenity,"fast_food, food_amenity"
12f60b33-d6e0-5510-961b-90d050e1ab24,9931387019,node,shop,bakery,,,Naan bakeries,,,33.683234,72.9884453,Islamabad,Islamabad Capital Territory,Pakistan,,,,nan bakery shop,nan bakery shop,nan bakery shop,
4b45fee1-8e88-52f4-8bd6-6bd20eae540c,4880297960,node,amenity,place_of_worship,Jamia Masjid Al-Muzammil,,,,,33.6764854,72.9988899,Islamabad,Islamabad Capital Territory,Pakistan,,,,Jamia Masjid Al-Muzammil place_of_worship amenity,jamia masjid al muzammil place of worship amenity,jamia mosque al muzammil place of worship amenity,worship_amenity
b58d45fd-ccfc-52b8-8840-32aefd725951,4880297966,node,amenity,place_of_worship,Masjid Minar-ul-huda (Ahle Hadees),,,,,33.6767164,72.9990518,Islamabad,Islamabad Capital Territory,Pakistan,,,,Masjid Minar-ul-huda (Ahle Hadees) place_of_worship amenity,masjid minar ul huda  ahle hadees  place of worship amenity,mosque minar ul huda ahle hadees place of worship amenity,"mosque_minar, huda_ahle, worship_amenity"
a224b262-2d9a-5598-8f12-8aaca398b1bb,4880298011,node,amenity,restaurant,Syrian Baklava,,,,,33.675808,72.9947831,Islamabad,Islamabad Capital Territory,Pakistan,,,,Syrian Baklava restaurant amenity,syrian baklava restaurant amenity,syrian baklava restaurant amenity,
7c17dfd9-db54-5734-ae21-9ba05fa25511,6193228887,node,amenity,restaurant,Dastarkhawan Fesabil Allah,,,,,33.678356,73.0003394,Islamabad,Islamabad Capital Territory,Pakistan,,,,Dastarkhawan Fesabil Allah restaurant amenity,dastarkhawan fesabil allah restaurant amenity,dastarkhawan fesabil allah restaurant amenity,
b3ac1619-4869-5718-ae4d-bf6b039c3654,6210695987,node,amenity,restaurant,Nasir’s Dhabba,,,,,33.6770264,72.9997077,Islamabad,Islamabad Capital Territory,Pakistan,,,,Nasir’s Dhabba restaurant amenity,nasir s dhabba restaurant amenity,nasir s restaurant restaurant amenity,"restaurant_restaurant, restaurant_amenity"
e32d2794-8910-54a0-9247-202e52b4c727,6216298585,node,shop,electronics,Shb Bilal Office M Saghir,,,,,33.677901,73.0003344,Islamabad,Islamabad Capital Territory,Pakistan,,,,Shb Bilal Office M Saghir electronics shop,shb bilal office m saghir electronics shop,shb bilal office m saghir electronics shop,electronics_shop
cde5ece0-7ef6-54b0-8a7a-1bd07e5a8574,8093672307,node,tourism,hostel,Eman's Girls Hostel,,,,,33.6761885,72.9968528,Islamabad,Islamabad Capital Territory,Pakistan,,,,Eman's Girls Hostel hostel tourism,eman s girls hostel hostel tourism,eman s girls hostel hostel tourism,hostel_tourism
8f70194f-3af1-5c29-b49e-8f0f161d7812,11805744059,node,shop,books,Mashal Books,,,,,33.6768299,72.9997261,Islamabad,Islamabad Capital Territory,Pakistan,,Mashal Books,,Mashal Books books shop,mashal books books shop,mashal books books shop,books_shop
344fd459-bf60-53fe-8f40-e5d931913c30,244186616,node,amenity,place_of_worship,Masjid Al Qasim,,,,,33.6804943,73.0057153,Islamabad,Islamabad Capital Territory,Pakistan,,,,Masjid Al Qasim place_of_worship amenity,masjid al qasim place of worship amenity,mosque al qasim place of worship amenity,worship_amenity
2f4146f1-b3e1-541c-a961-c43ef03ab823,4887841028,node,shop,convenience,Small Market G-10/2,,,,,33.6797018,73.0065706,Islamabad,Islamabad Capital Territory,Pakistan,,,,Small Market G-10/2 convenience shop,small market g      convenience shop,small market g convenience shop,"small_market, market_g, g_convenience, convenience_shop"
38e4ba03-0b29-599d-b7df-164864a6d440,4887841029,node,amenity,place_of_worship,Mosque Ghos-e-Azam,,,,,33.6781084,73.0062907,Islamabad,Islamabad Capital Territory,Pakistan,,,,Mosque Ghos-e-Azam place_of_worship amenity,mosque ghos e azam place of worship amenity,mosque ghos e azam place of worship amenity,worship_amenity
ab252ffe-d4ef-590e-a91b-935872c59ef8,4887841030,node,tourism,hostel,Zeeshi International Hostel for Girls,,,,,33.6792882,73.0057863,Islamabad,Islamabad Capital Territory,Pakistan,,,,Zeeshi International Hostel for Girls hostel tourism,zeeshi international hostel for girls hostel tourism,zeeshi international hostel for girls hostel tourism,international_hostel
1fd6eaaa-915d-5d71-bf66-b3efb30bd7e7,6210695986,node,shop,convenience,Judictional Store,,,,,33.6771657,73.0010436,Islamabad,Islamabad Capital Territory,Pakistan,,,,Judictional Store convenience shop,judictional store convenience shop,judictional store convenience shop,"judictional_store, store_convenience, convenience_shop"
b83d1fad-cb3f-5d91-8bcf-3acd69ffad47,6210719185,node,amenity,place_of_worship,PHA C Type Mosque,,,,,33.6786415,73.001405,Islamabad,Islamabad Capital Territory,Pakistan,,,,PHA C Type Mosque place_of_worship amenity,pha c type mosque place of worship amenity,pha c type mosque place of worship amenity,"mosque_place, worship_amenity"
00641f51-0b26-5713-84e3-997d8bdfe0c7,6213240685,node,leisure,fitness_centre,Player Gym,,,,,33.6777452,73.0024747,Islamabad,Islamabad Capital Territory,Pakistan,,,,Player Gym fitness_centre leisure,player gym fitness centre leisure,player gym fitness centre leisure,"fitness_centre, centre_leisure"
e7d1b93d-0661-5d26-aa3d-237027c8e9a6,6216261286,node,office,company,Synergy Business Consulting,,,,,33.6791551,73.0012277,Islamabad,Islamabad Capital Territory,Pakistan,,,,Synergy Business Consulting company office,synergy business consulting company office,synergy business consulting company office,"synergy_business, business_consulting, consulting_company, company_office"
41f58b0a-8692-5706-9f57-37db3df4174d,6218562885,node,shop,convenience,Madina Market,,,,,33.6757948,73.000909,Islamabad,Islamabad Capital Territory,Pakistan,,,,Madina Market convenience shop,madina market convenience shop,madina market convenience shop,"market_convenience, convenience_shop"
c11b9b0b-f855-582b-bd25-31f5d9920186,11049956258,node,amenity,place_of_worship,FGEHS Flats Mosque,,,,,33.6786009,73.0012001,Islamabad,Islamabad Capital Territory,Pakistan,,,,FGEHS Flats Mosque place_of_worship amenity,fgehs flats mosque place of worship amenity,fgehs flats mosque place of worship amenity,"mosque_place, worship_amenity"
4820b1ab-274d-530b-a9bf-20c7d693550d,4907640923,node,amenity,restaurant,تندوری,تندوری,Tandoori,,,33.6867378,73.0061577,Islamabad,Islamabad Capital Territory,Pakistan,,,,تندوری restaurant amenity,restaurant amenity,restaurant amenity,
eb943293-91e5-5d5c-af2d-6c00a51c410b,6195867485,node,office,company,"Magnetic Technologies LLC, Regional Office",,,,,33.6834582,73.0020766,Islamabad,Islamabad Capital Territory,Pakistan,,,,"Magnetic Technologies LLC, Regional Office company office",magnetic technologies llc  regional office company office,magnetic technologies llc regional office company office,"magnetic_technologies, regional_office, office_company, company_office"
308428ef-f4cc-5092-b846-5ed8dd84dd50,5972374794,node,amenity,cafe,Cafe garageq,,Cafe garage,,,33.6935151,72.9840829,Islamabad,Islamabad Capital Territory,Pakistan,,,,Cafe garageq cafe amenity,cafe garageq cafe amenity,cafe garageq cafe amenity,
48b8d9a4-9db0-5de5-9007-c1c198f22254,4958092878,node,shop,mall,Mall of Islamabad,,,,,33.6918001,72.9912137,Islamabad,Islamabad Capital Territory,Pakistan,,,,Mall of Islamabad mall shop,mall of islamabad mall shop,mall of islamabad mall shop,mall_shop
269607cc-b492-5678-95ed-a9c4dc629656,4958092879,node,amenity,restaurant,نشاۃ ثانیہ,نشاۃ ثانیہ,Renaissance,,,33.6890285,72.9922833,Islamabad,Islamabad Capital Territory,Pakistan,,,,نشاۃ ثانیہ restaurant amenity,restaurant amenity,restaurant amenity,
8b791741-d8c0-551a-9dd3-b388c6886f89,7907174385,node,historic,castle,Bashir Khan's House,,,,,33.6901664,72.9931698,Islamabad,Islamabad Capital Territory,Pakistan,,,,Bashir Khan's House castle historic,bashir khan s house castle historic,bashir khan s house castle historic,
e2a91370-13ba-5446-9b6f-097fd2266615,8423788517,node,tourism,hotel,Monal Marquee,,,,,33.6946963,72.9884178,Islamabad,Islamabad Capital Territory,Pakistan,,,,Monal Marquee hotel tourism,monal marquee hotel tourism,monal marquee restaurant tourism,restaurant_tourism
ac4a3bf4-0542-5ae9-94c9-3a8f36497ace,4210504304,node,tourism,guest_house,VIBRACTIVE,,,,,33.6998298,72.9860098,Islamabad,Islamabad Capital Territory,Pakistan,,,,VIBRACTIVE guest_house tourism,vibractive guest house tourism,vibractive guest house tourism,"vibractive_guest, guest_house, house_tourism"
002bb7a6-24db-53d2-8d5a-150ed8f9e4bb,4662904036,node,place,neighbourhood,E-11/4,,,,,33.6981983,72.9845288,Islamabad,Islamabad Capital Territory,Pakistan,,,,E-11/4 neighbourhood place,e      neighbourhood place,e neighbourhood place,neighbourhood_place
338ae1d0-1a51-561e-9416-e51a85a8944d,4672190663,node,shop,supermarket,Dubai Cash&Carry,,,,,33.6991315,72.985837,Islamabad,Islamabad Capital Territory,Pakistan,,,,Dubai Cash&Carry supermarket shop,dubai cash carry supermarket shop,dubai cash carry supermarket shop,supermarket_shop
fa66e83a-e8bd-5185-8ae5-eb67857cc36e,4927180422,node,shop,bakery,,,,,,33.6962188,72.9834113,Islamabad,Islamabad Capital Territory,Pakistan,,,,nan bakery shop,nan bakery shop,nan bakery shop,
ead4b86f-c900-5b76-a6a0-37e938bcb2b9,11242745337,node,tourism,guest_house,Step Inn,,,,,33.6992996,72.9824248,Islamabad,Islamabad Capital Territory,Pakistan,,,,Step Inn guest_house tourism,step inn guest house tourism,step inn guest house tourism,
3ac750a0-a873-5b95-9a0d-8eeb3d6afc02,5175818922,node,shop,car_repair,Honda Margalla,,,,,33.696885,72.9876898,Islamabad,Islamabad Capital Territory,Pakistan,,,,Honda Margalla car_repair shop,honda margalla car repair shop,honda margalla car repair shop,
b6a44d2e-b81c-5f07-aa19-417cbf478db0,241905500,node,shop,convenience,Tariq Market,,,,,33.6905349,72.9988425,Islamabad,Islamabad Capital Territory,Pakistan,,,,Tariq Market convenience shop,tariq market convenience shop,tariq market convenience shop,"tariq_market, market_convenience, convenience_shop"
df25a4b8-38d3-581e-bffa-00d7c48d1c23,4961414256,node,amenity,place_of_worship,Masjid Haris Bin Sabit,,,,,33.6946723,72.9988379,Islamabad,Islamabad Capital Territory,Pakistan,,,,Masjid Haris Bin Sabit place_of_worship amenity,masjid haris bin sabit place of worship amenity,mosque haris bin sabit place of worship amenity,"sabit_place, worship_amenity"
9c179de1-5f26-579e-8215-73db5f66d860,4961414257,node,amenity,restaurant,Al-Rehman Restaurant,,,,,33.6949647,72.9993502,Islamabad,Islamabad Capital Territory,Pakistan,,,,Al-Rehman Restaurant restaurant amenity,al rehman restaurant restaurant amenity,al rehman restaurant restaurant amenity,
33e251ae-138b-5fef-a527-de4a196322fd,4961414258,node,leisure,pitch,Cue Club,,,,,33.6947036,72.9992831,Islamabad,Islamabad Capital Territory,Pakistan,,,,Cue Club pitch leisure,cue club pitch leisure,cue club pitch leisure,"cue_club, club_pitch, pitch_leisure"
0a899bbd-5bad-51b0-a17d-d3bc4d5231d4,4961414260,node,amenity,cafe,Razzmatazz,,,,,33.6951097,72.9996479,Islamabad,Islamabad Capital Territory,Pakistan,,,,Razzmatazz cafe amenity,razzmatazz cafe amenity,razzmatazz cafe amenity,
11386a02-23e7-59d8-9fe8-3e1a1c40e504,4961414261,node,leisure,fitness_centre,Bodionix Fitness,,,,,33.6950539,72.9998061,Islamabad,Islamabad Capital Territory,Pakistan,,,,Bodionix Fitness fitness_centre leisure,bodionix fitness fitness centre leisure,bodionix fitness fitness centre leisure,"fitness_centre, centre_leisure"
567cad22-9c3c-50dd-890c-b9f34f0cb981,6017874287,node,amenity,restaurant,Chattha's,,,,,33.6908182,72.9996804,Islamabad,Islamabad Capital Territory,Pakistan,,,,Chattha's restaurant amenity,chattha s restaurant amenity,chattha s restaurant amenity,restaurant_amenity
e68f02e8-5668-5069-90ed-76c642d67225,8572476217,node,tourism,attraction,Accencis Anas Mansoor,,,,,33.6948002,72.9997103,Islamabad,Islamabad Capital Territory,Pakistan,,,,Accencis Anas Mansoor attraction tourism,accencis anas mansoor attraction tourism,accencis anas mansoor attraction tourism,"mansoor_attraction, attraction_tourism"
ffc9e81e-2222-5952-b4a2-272b0537a809,12740850401,node,amenity,restaurant,Punjab Milk Shop,,,,,33.6913354,72.9991914,Islamabad,Islamabad Capital Territory,Pakistan,,,,Punjab Milk Shop restaurant amenity,punjab milk shop restaurant amenity,punjab milk shop restaurant amenity,"punjab_milk, restaurant_amenity"
e3aaeadb-e4fc-5e3f-a01c-8a0acf066671,12741046301,node,amenity,restaurant,Punjab Milk Shop,,,,,33.6905803,72.9987549,Islamabad,Islamabad Capital Territory,Pakistan,,,,Punjab Milk Shop restaurant amenity,punjab milk shop restaurant amenity,punjab milk shop restaurant amenity,"punjab_milk, restaurant_amenity"
67a8ffcc-893c-587a-b2c3-c10d925491c7,66347043,node,place,suburb,ایف-10,ایف-10,F-10,,,33.6918206,73.0066844,Islamabad,Islamabad Capital Territory,Pakistan,,,,ایف-10 suburb place,suburb place,suburb place,suburb_place
2889faa8-4696-58df-b1c6-76e708dc1105,3761388557,node,leisure,park,,,,,,33.689973,73.0010898,Islamabad,Islamabad Capital Territory,Pakistan,,,,nan park leisure,nan park leisure,nan park leisure,
103449a1-77ff-50f3-a444-eba26f55a415,3761402208,node,tourism,guest_house,Harvey's Guest House,,,,,33.689973,73.0010898,Islamabad,Islamabad Capital Territory,Pakistan,,,,Harvey's Guest House guest_house tourism,harvey s guest house guest house tourism,harvey s guest house guest house tourism,
2a008134-e9fd-52d4-b601-74811fd9478b,4961414265,node,office,government,Inter State Gas Systems (ISGS) (pvt) Ltd,,,,,33.6980389,73.0021515,Islamabad,Islamabad Capital Territory,Pakistan,,,,Inter State Gas Systems (ISGS) (pvt) Ltd government office,inter state gas systems  isgs   pvt  ltd government office,inter state gas systems isgs pvt ltd government office,gas_systems
8de20490-028c-57fb-83dc-0e5446cf1bd1,11089170007,node,leisure,playground,,,,,,33.6989375,73.0029074,Islamabad,Islamabad Capital Territory,Pakistan,,,,nan playground leisure,nan playground leisure,nan playground leisure,
