id,osm_id,osm_geom_type,osm_tag_key,osm_tag_value,name,name_ur,name_en,alt_name,description_raw,lat,lon,city,province,country,brand,operator,wikidata,target_label
7b9f8276-ffe5-55a4-ab43-d5d8aed36ae3,498938191,way,landuse,residential,F O E C H S,,,,,33.5701378,72.9311261,Islamabad,Islamabad Capital Territory,Pakistan,,,,landuse__residential
b82a2fdf-57f0-5522-949d-7ee4c8a71e47,498938194,way,landuse,industrial,,,,,,33.569897,72.9365561,Islamabad,Islamabad Capital Territory,Pakistan,,,,landuse__industrial
39babe1e-db45-5751-8203-997117857261,498938193,way,landuse,residential,,,,,,33.5712063,72.9431956,Islamabad,Islamabad Capital Territory,Pakistan,,,,landuse__residential
a9d5a233-f0f9-5761-b56e-7f5c95cb5dae,498938192,way,landuse,residential,,,,,,33.5669539,72.9435212,Islamabad,Islamabad Capital Territory,Pakistan,,,,landuse__residential
ddaff692-e2aa-5bb1-a570-a7bb60ee9c6e,498938195,way,landuse,residential,,,,,,33.5696493,72.9457438,Islamabad,Islamabad Capital Territory,Pakistan,,,,landuse__residential
918d62fc-d17f-54fd-9f33-ec8027c03521,1135480106,way,landuse,construction,The Life Residencia,,,,,33.5807303,72.8189988,Islamabad,Islamabad Capital Territory,Pakistan,,,,landuse__construction
9110e936-04b4-505f-9182-9fe01b58b2f4,454315868,way,landuse,industrial,Brickworks,,,,,33.6003866,72.8117759,Islamabad,Islamabad Capital Territory,Pakistan,,,,landuse__industrial
99fff9ee-7f9c-5ced-a69a-3691bcf24e9d,454315862,way,landuse,industrial,Brickworks,,,,,33.6003135,72.7998626,Islamabad,Islamabad Capital Territory,Pakistan,,,,landuse__industrial
503fcb82-16e8-5557-8748-9b83ddb7b45f,454315870,way,landuse,industrial,Brickworks,,,,,33.5990289,72.8047443,Islamabad,Islamabad Capital Territory,Pakistan,,,,landuse__industrial
b011eeb7-91d4-5b48-ad5d-24de4e877913,454315854,way,landuse,industrial,Brickworks,,,,,33.5980752,72.81882,Islamabad,Islamabad Capital Territory,Pakistan,,,,landuse__industrial
3185db7b-45e3-5300-8b6d-0c642f5da779,454315857,way,landuse,industrial,Brickworks,,,,,33.5989344,72.8182896,Islamabad,Islamabad Capital Territory,Pakistan,,,,landuse__industrial
44249062-6b85-5479-a856-2fbb1ef9fca7,867010470,way,landuse,residential,Mumtaz City,,,,,33.5882325,72.8566549,Islamabad,Islamabad Capital Territory,Pakistan,,,,landuse__residential
724e733d-85d8-554a-be70-9e56018ff640,867012405,way,landuse,residential,ایف-19 - Fazaia Housing Scheme,ایف-19,F-19,,,33.6045881,72.8435765,Islamabad,Islamabad Capital Territory,Pakistan,,,,landuse__residential
060e9cac-1267-5f42-8d8d-2349c6545987,887713064,way,landuse,residential,یونیورسٹی ٹاؤن,یونیورسٹی ٹاؤن,University Town,,,33.5852086,72.8834506,Islamabad,Islamabad Capital Territory,Pakistan,,,,landuse__residential
1b3c2b86-a6ad-53ce-b25c-bd1f1f28ccec,1298545883,way,place,suburb,Faisal Town Phase 1 - F18,,,,,33.6081656,72.8736662,Islamabad,Islamabad Capital Territory,Pakistan,,,,place__suburb
c7b647fe-dc4f-59d5-8a48-db00cfa05da0,454316061,way,landuse,residential,,,,,,33.582992,72.8439416,Islamabad,Islamabad Capital Territory,Pakistan,,,,landuse__residential
d0a0aa95-3b76-554e-ac7d-925fb9bb43e9,454316062,way,landuse,residential,,,,,,33.5958819,72.8462134,Islamabad,Islamabad Capital Territory,Pakistan,,,,landuse__residential
ebd35118-d96e-5a4f-91a7-eff2298cd2e9,886606008,way,landuse,residential,BLOCK  A,,,,,33.5836182,72.8781423,Islamabad,Islamabad Capital Territory,Pakistan,,,,landuse__residential
cb9ba07e-995a-5327-8e9d-a53aa6f197df,886606085,way,landuse,residential,BLOCK C,,,,,33.5847113,72.8842073,Islamabad,Islamabad Capital Territory,Pakistan,,,,landuse__residential
224a9b1d-c94c-5067-a7ba-4147da72b11e,498938188,way,place,suburb,آئ-16,آئ-16,I-16,,,33.5932356,72.9332907,Islamabad,Islamabad Capital Territory,Pakistan,,,,place__suburb
7cc720a3-c2ae-5db6-a961-389b0a2f4603,498938201,way,landuse,industrial,,,,,,33.587815,72.9085352,Islamabad,Islamabad Capital Territory,Pakistan,,,,landuse__industrial
75999926-14ca-5d04-9d62-3fbf033ded9d,1134245679,way,landuse,residential,Eighteen Islamabad,,,,,33.5946369,72.8899294,Islamabad,Islamabad Capital Territory,Pakistan,,,,landuse__residential
0a816d8f-a79f-5016-95b9-b062b9f86bc6,498938198,way,landuse,industrial,,,,,,33.5770213,72.9004846,Islamabad,Islamabad Capital Territory,Pakistan,,,,landuse__industrial
4b817541-266a-5b89-bb44-9c95eaff3960,886606009,way,landuse,residential,BLOCK B,,,,,33.5869377,72.8827364,Islamabad,Islamabad Capital Territory,Pakistan,,,,landuse__residential
da407078-d9a5-5f3f-a723-bef378cf1a2d,886606355,way,landuse,residential,BLOCK E,,,,,33.5852208,72.8888081,Islamabad,Islamabad Capital Territory,Pakistan,,,,landuse__residential
d782f27b-d8f6-54dc-96bd-48a3f1a36faa,886606356,way,landuse,residential,BLOCK D,,,,,33.5882289,72.8885554,Islamabad,Islamabad Capital Territory,Pakistan,,,,landuse__residential
91081adc-d600-5aeb-a188-90f32f8398a7,1173502896,way,landuse,construction,,,,,,33.5997696,72.9023074,Islamabad,Islamabad Capital Territory,Pakistan,,,,landuse__construction
c62cd6d3-a594-59d3-9eba-058f78b66b64,1134250572,way,natural,water,,,,,,33.592127,72.8934309,Islamabad,Islamabad Capital Territory,Pakistan,,,,natural__water
a7fa05a1-e3bc-5f17-8dd6-9b38e61482e1,1173502890,way,leisure,pitch,,,,,,33.592743,72.8918332,Islamabad,Islamabad Capital Territory,Pakistan,,,,leisure__pitch
30e78c58-b6e4-532b-8014-3b3e4c1ba6fb,1173502891,way,leisure,pitch,,,,,,33.5928264,72.8921329,Islamabad,Islamabad Capital Territory,Pakistan,,,,leisure__pitch
684f6e76-74ae-5b55-b9cf-dd1936dea500,1173502892,way,leisure,pitch,,,,,,33.5930717,72.8916733,Islamabad,Islamabad Capital Territory,Pakistan,,,,leisure__pitch
061b705e-ebce-5e81-a677-b129ae23dafc,1173502893,way,leisure,pitch,,,,,,33.5931234,72.8918684,Islamabad,Islamabad Capital Territory,Pakistan,,,,leisure__pitch
131693ef-9c73-563a-8550-9790f100bb71,1173502894,way,leisure,pitch,,,,,,33.5931718,72.8920646,Islamabad,Islamabad Capital Territory,Pakistan,,,,leisure__pitch
2a2317e3-95ea-5e49-82ee-3e1660f49348,498938199,way,landuse,industrial,,,,,,33.5803307,72.9111136,Islamabad,Islamabad Capital Territory,Pakistan,,,,landuse__industrial
2aef4ac1-f8ff-503c-8ee5-456141ec2aec,498938202,way,landuse,industrial,,,,,,33.5815123,72.9187256,Islamabad,Islamabad Capital Territory,Pakistan,,,,landuse__industrial
43439cfb-7d6a-57f5-8631-97b11633df06,985228647,way,amenity,parking,,,,,,33.5894111,72.9273067,Islamabad,Islamabad Capital Territory,Pakistan,,,,amenity__parking
e6bbd0e2-1525-5d53-bddc-7496c0393f15,498938187,way,landuse,residential,,,,,,33.5880492,72.921286,Islamabad,Islamabad Capital Territory,Pakistan,,,,landuse__residential
50584072-6d55-5fee-99db-dd7950704f5c,498938232,way,landuse,industrial,,,,,,33.6016816,72.9272608,Islamabad,Islamabad Capital Territory,Pakistan,,,,landuse__industrial
fd60b68a-20de-5f26-a4f5-c581d3af9470,980560544,way,landuse,commercial,I-16 Markaz West,,,,,33.5902606,72.927616,Islamabad,Islamabad Capital Territory,Pakistan,,CDA,,landuse__commercial
4665ac00-a38a-5986-a8e3-f09c7b3bb16b,985228646,way,amenity,parking,,,,,,33.5903998,72.9265709,Islamabad,Islamabad Capital Territory,Pakistan,,,,amenity__parking
8b795885-0d2c-5223-8ecb-93859aab7bc1,985228648,way,amenity,parking,,,,,,33.5900934,72.9286536,Islamabad,Islamabad Capital Territory,Pakistan,,,,amenity__parking
425cd692-cd82-559a-9f82-b767aea41e35,1173502897,way,landuse,industrial,,,,,,33.597918,72.9167475,Islamabad,Islamabad Capital Territory,Pakistan,,,,landuse__industrial
d2c4de9c-bf12-5485-a777-a3cfaf9b3acd,985228645,way,amenity,parking,,,,,,33.5910975,72.927912,Islamabad,Islamabad Capital Territory,Pakistan,,,,amenity__parking
d44678bf-177b-55fe-9c07-342f44ee132b,498938233,way,landuse,residential,,,,,,33.6021477,72.9182816,Islamabad,Islamabad Capital Territory,Pakistan,,,,landuse__residential
8f303911-2c2e-5a42-a299-43e7a5eaa044,986896687,way,office,government,Grid Station I-16,,,,,33.5998701,72.9290753,Islamabad,Islamabad Capital Territory,Pakistan,,,,office__government
b9ba5d49-e017-5731-a05b-e254a4b5c334,498938189,way,landuse,residential,Gulshan - E - Fatima,,,,,33.5812789,72.9352729,Islamabad,Islamabad Capital Territory,Pakistan,,,,landuse__residential
7fb98e4b-1741-5d8f-a5d1-b30701f58ba7,1083453456,way,leisure,park,Park I-16/4,,,,,33.5899021,72.939077,Islamabad,Islamabad Capital Territory,Pakistan,,CDA,,leisure__park
cea33de8-3b1a-52a6-8d73-c8599ad59db7,498938229,way,landuse,residential,Dhok Kak,,,,,33.5869014,72.9430008,Islamabad,Islamabad Capital Territory,Pakistan,,,,landuse__residential
eaa3d369-b08b-5fb1-b0c7-317343143f3b,980560543,way,landuse,commercial,I-16 Markaz East,,,,,33.5961645,72.9387588,Islamabad,Islamabad Capital Territory,Pakistan,,CDA,,landuse__commercial
b6ecfaaa-8490-57b9-bd99-0cda9b741b39,985209789,way,landuse,residential,PHA Flats,,,,,33.5966377,72.9344618,Islamabad,Islamabad Capital Territory,Pakistan,,,,landuse__residential
32b94e29-6505-5863-acd5-668f2be6588d,985227788,way,amenity,place_of_worship,PHA Masjid,,,,,33.5969861,72.9351645,Islamabad,Islamabad Capital Territory,Pakistan,,,,amenity__place_of_worship
8681ef7e-8eb3-5870-8614-8dc2263f9e86,985228638,way,amenity,parking,,,,,,33.5971239,72.9392857,Islamabad,Islamabad Capital Territory,Pakistan,,,,amenity__parking
758af041-03e9-53eb-86d7-5de2ff2458f4,980561562,way,amenity,police,Police Station Noon,تھانہ نون,,,,33.591389,72.9289097,Islamabad,Islamabad Capital Territory,Pakistan,,Government,,amenity__police
3f471e9b-f70e-5356-b5c6-4b4d012a2c62,985228636,way,amenity,parking,,,,,,33.596208,72.9375142,Islamabad,Islamabad Capital Territory,Pakistan,,,,amenity__parking
c6c8bc4d-9320-59e0-847f-d68f19304344,985228637,way,amenity,parking,,,,,,33.5951625,72.9382299,Islamabad,Islamabad Capital Territory,Pakistan,,,,amenity__parking
d7c38bb8-52c2-54e7-b134-6486dbab2b7b,1083437648,way,leisure,park,Park I-15/1,,,,,33.5968497,72.944624,Islamabad,Islamabad Capital Territory,Pakistan,,CDA,,leisure__park
7197fd33-66fa-5894-8932-0f3294e29ae0,1124457853,way,landuse,commercial,Leepa Market I-15/1,,,,,33.5969207,72.9487998,Islamabad,Islamabad Capital Territory,Pakistan,,,,landuse__commercial
40aa1847-1935-5a65-b099-2130c5671f4c,1083437717,way,leisure,park,Park I-15/1,,,,,33.5964242,72.9471692,Islamabad,Islamabad Capital Territory,Pakistan,,CDA,,leisure__park
ce515d20-6118-5f46-bc5b-fdb11a3b4e19,1124457852,way,landuse,commercial,Hunza Market I-15/1,,,,,33.5964888,72.9448837,Islamabad,Islamabad Capital Territory,Pakistan,,,,landuse__commercial
de791965-2702-588e-80ce-a6b8d4214db9,1124457854,way,landuse,commercial,Shigar Market I-15/1,,,,,33.5943767,72.9493487,Islamabad,Islamabad Capital Territory,Pakistan,,,,landuse__commercial
1c7fff8b-c036-57c2-8802-947f06fe3aa3,985209788,way,landuse,residential,,,,,,33.6003284,72.9339703,Islamabad,Islamabad Capital Territory,Pakistan,,,,landuse__residential
0c89bcfe-531a-54ea-b66c-0a859a45844a,985209790,way,landuse,residential,,,,,,33.5982116,72.9341173,Islamabad,Islamabad Capital Territory,Pakistan,,,,landuse__residential
ebb66a89-d321-5be3-be9a-c2957753fef1,1083436961,way,leisure,park,Park I-15/1,,,,,33.598795,72.945994,Islamabad,Islamabad Capital Territory,Pakistan,,CDA,,leisure__park
07ec2448-390b-514d-9f54-a1f52b4fc59c,1083436801,way,leisure,park,Park I-15/1,,,,,33.598475,72.9499994,Islamabad,Islamabad Capital Territory,Pakistan,,CDA,,leisure__park
f2f0c45a-15cd-594e-ab5f-b5d2965789a0,1083436885,way,leisure,park,Park I-15/1,,,,,33.5984254,72.9486725,Islamabad,Islamabad Capital Territory,Pakistan,,CDA,,leisure__park
12c8df58-51a9-52d4-b7db-1c5dd2b14d87,1182180545,way,landuse,commercial,I-15 Markaz,آئی-15 مرکز,,,,33.6014367,72.9521673,Islamabad,Islamabad Capital Territory,Pakistan,,,,landuse__commercial
aca0cb74-b25a-5700-bb76-1f9b6fe74f0f,15335375,relation,landuse,residential,میاں محمد بخش سٹی,,,,,33.5381333,72.9425167,Islamabad,Islamabad Capital Territory,Pakistan,,,,landuse__residential
1e8959d5-8534-5167-a76b-c2323f0b83a6,5149990125,node,amenity,fuel,Ravi Gass,,Ravi Gass,,,33.60709,72.8553396,Islamabad,Islamabad Capital Territory,Pakistan,,,,amenity__fuel
9f4128e2-c8bb-534e-9c06-3b50d4f0c2ec,12032652677,node,amenity,place_of_worship,,,,,,33.608525,72.8746104,Islamabad,Islamabad Capital Territory,Pakistan,,,,amenity__place_of_worship
14b01606-7aa9-511f-a12b-da8cd99cb175,264990310,node,place,village,ڈھوک منڈا,ڈھوک منڈا,Dhok Minda,,,33.6112687,72.8620489,Islamabad,Islamabad Capital Territory,Pakistan,,,,place__village
2aad6121-4d63-53c3-8e36-d94f3f241cd2,12029140254,node,office,estate_agent,Focus Real Estate Group,,,,,33.6123849,72.8684113,Islamabad,Islamabad Capital Territory,Pakistan,,,,office__estate_agent
7aa3dc03-e77e-5ae7-a183-58f82dc0fa0d,12041335897,node,amenity,restaurant,Shah G Food Restaurant,,,,,33.6119912,72.8681111,Islamabad,Islamabad Capital Territory,Pakistan,,,,amenity__restaurant
16b700b9-baab-510e-aae0-4328564cb12e,8891175973,node,place,village,ڈہوک جنڈو,,Dhoke Jandu,,,33.6681547,72.812641,Islamabad,Islamabad Capital Territory,Pakistan,,,,place__village
0274816c-0a98-517d-ad13-6e84376525fd,2431944532,node,amenity,restaurant,,,,,,33.6267122,72.8473994,Islamabad,Islamabad Capital Territory,Pakistan,,,,amenity__restaurant
93e651be-854c-5361-bb5c-c5d99023ae09,2691309639,node,place,neighbourhood,E 18,,,,,33.6394636,72.8539318,Islamabad,Islamabad Capital Territory,Pakistan,,,,place__neighbourhood
a5942c65-a6f2-5cb2-bbce-0a5d6ca06a55,8093641439,node,tourism,hostel,Eman's Girls Hostel,,,,"G11/3 Street84, 
HOUSE # 249",33.6421395,72.8532005,Islamabad,Islamabad Capital Territory,Pakistan,,,,tourism__hostel
41bd8a08-16ac-59b0-a04f-892bb5d1bb94,2691309637,node,place,neighbourhood,D 18,,,,,33.6503602,72.8456063,Islamabad,Islamabad Capital Territory,Pakistan,,,,place__neighbourhood
82eb143f-2a7c-5fde-a995-375202a08cb9,2691309636,node,place,neighbourhood,D 17,,,,,33.6571475,72.8546185,Islamabad,Islamabad Capital Territory,Pakistan,,,,place__neighbourhood
b6edebf0-2cf2-5d16-8ef6-d8a076525701,10763758031,node,healthcare,pharmacy,B&S Pharmacy,,,,,33.6584431,72.8560532,Islamabad,Islamabad Capital Territory,Pakistan,,,,healthcare__pharmacy
3b0446e4-9e82-5a1e-b241-dbe911a14adb,10763758051,node,shop,greengrocer,,,,,,33.6583647,72.8559821,Islamabad,Islamabad Capital Territory,Pakistan,,,,shop__greengrocer
4629dd4f-8f54-5680-9bc9-4c835e3efc21,10763758161,node,shop,supermarket,Islamabad Mart,,,,,33.6584011,72.8559124,Islamabad,Islamabad Capital Territory,Pakistan,,,,shop__supermarket
35a46406-ff48-551d-9123-a3b0b60a4d34,10763758164,node,healthcare,pharmacy,Islamabad Pharma,,,,,33.6585124,72.8559934,Islamabad,Islamabad Capital Territory,Pakistan,,,,healthcare__pharmacy
3d48c6cb-21ee-5847-9a63-f62aba813a8c,10763758012,node,shop,electronics,JS Electronics,,,,,33.659289,72.8584549,Islamabad,Islamabad Capital Territory,Pakistan,,,,shop__electronics
f8657563-c886-5226-8e62-59681daab28c,10763758026,node,shop,greengrocer,,,,,,33.6586149,72.8569446,Islamabad,Islamabad Capital Territory,Pakistan,,,,shop__greengrocer
35898a00-c3ce-5843-893c-08c64db4a18e,10763758223,node,shop,convenience,Pak Mart,,,,,33.6591708,72.8564782,Islamabad,Islamabad Capital Territory,Pakistan,,,,shop__convenience
7a156cca-0842-50b9-a703-4cbc7fbcbdc2,10763758270,node,amenity,bank,HBL Bank,ایچ بی ایل پاکستان,HBL Bank,,,33.6591748,72.8585061,Islamabad,Islamabad Capital Territory,Pakistan,HBL Bank,,,amenity__bank
0678a71b-48a4-52ac-9932-c97ec1391ec5,10772682138,node,shop,supermarket,Mart 17,,,,,33.6591655,72.8580874,Islamabad,Islamabad Capital Territory,Pakistan,,,,shop__supermarket
74d6846e-c4b4-506f-af1d-aae86857adde,10772682139,node,amenity,fast_food,Downtown Pizza,,,,,33.6589856,72.857712,Islamabad,Islamabad Capital Territory,Pakistan,,,,amenity__fast_food
76bee786-40e1-50c7-9a8e-6100c72e6d25,10772682140,node,amenity,cafe,Kinnara,,,,,33.6590379,72.8579145,Islamabad,Islamabad Capital Territory,Pakistan,,,,amenity__cafe
5f887755-c500-5035-8e67-6ee43bc9057f,12384977701,node,amenity,bank,Meezan bank,,,,,33.6603096,72.8566947,Islamabad,Islamabad Capital Territory,Pakistan,,,,amenity__bank
defa4c96-4a68-5075-96d4-b9a9d59f0e25,2502440663,node,amenity,fuel,,,,,,33.674723,72.8533453,Islamabad,Islamabad Capital Territory,Pakistan,,,,amenity__fuel
9cb7e3c2-f7f8-5d13-9df6-4d6d96c63158,2502440666,node,amenity,fuel,,,,,,33.6750882,72.8548672,Islamabad,Islamabad Capital Territory,Pakistan,,,,amenity__fuel
1897a57b-f2aa-5909-b685-0efa9a9ca8d4,2502440674,node,amenity,fuel,,,,,,33.6687261,72.8647557,Islamabad,Islamabad Capital Territory,Pakistan,,,,amenity__fuel
03996ae2-b0ba-5b32-9ebb-5e49e5c4992d,2502440669,node,amenity,fuel,,,,,,33.6691621,72.8635311,Islamabad,Islamabad Capital Territory,Pakistan,,,,amenity__fuel
dffa4bcd-443b-5e8b-a9fe-308fc728de13,2502440672,node,amenity,fuel,,,,,,33.6697394,72.8643522,Islamabad,Islamabad Capital Territory,Pakistan,,,,amenity__fuel
7a532207-1ebc-5a67-9288-5607ed21d9a6,264990284,node,place,village,نوغازی,نوغازی,Naughazi,,,33.6192741,72.8772409,Islamabad,Islamabad Capital Territory,Pakistan,,,,place__village
4c6de44c-c2ed-59e5-8915-432580b3686b,4539681093,node,amenity,place_of_worship,Model Valley Mosque,,,,,33.6155222,72.9367486,Islamabad,Islamabad Capital Territory,Pakistan,,,,amenity__place_of_worship
27a74e8c-a31c-5cac-9af7-9539f4841d29,4549403989,node,amenity,place_of_worship,Rehman Town Mosque,,,,,33.617253,72.9374403,Islamabad,Islamabad Capital Territory,Pakistan,,,,amenity__place_of_worship
0fa6348e-6c88-5be9-bf9b-5499b6d64165,9489498028,node,place,suburb,جھنگی سیداں,جھنگی سیداں,Jhangi Sayedan,,,33.6204227,72.9406077,Islamabad,Islamabad Capital Territory,Pakistan,,,Q6190866,place__suburb
eb90d2c9-6c38-5376-8acc-39b60fad076d,2691310243,node,place,suburb,ایف-17,ایف-17,F-17,,,33.6312813,72.8802819,Islamabad,Islamabad Capital Territory,Pakistan,,,,place__suburb
84e0abcf-ba75-5b65-81c7-713ca5e89fb6,2685020366,node,amenity,fuel,cng,,,,,33.638567,72.8999329,Islamabad,Islamabad Capital Territory,Pakistan,,,,amenity__fuel
477b155c-5d2a-5856-bb84-4f97b3b4bb64,2685020367,node,amenity,fuel,petrol,,,,,33.6384129,72.8996459,Islamabad,Islamabad Capital Territory,Pakistan,,,,amenity__fuel
e0c70bd5-2bab-5d51-a923-c615e7711a13,11201331122,node,place,suburb,زون 2,زون 2,Zone 2,,,33.6449331,72.8906348,Islamabad,Islamabad Capital Territory,Pakistan,,,,place__suburb
3fc21e7f-2b55-5dbd-bf7b-61aa4e3eda76,2689598773,node,place,neighbourhood,جی-16,جی-16,G-16,,,33.6263457,72.9146691,Islamabad,Islamabad Capital Territory,Pakistan,,,,place__neighbourhood
334dda41-d27a-50a8-bcae-1bbba9758561,4432557291,node,amenity,place_of_worship,جی-15 مسجد,جی-15 مسجد,G-15 Masjid,,,33.6314052,72.9210651,Islamabad,Islamabad Capital Territory,Pakistan,,,,amenity__place_of_worship
e8bf9543-8376-5ede-9e4a-19e76a445247,4525267091,node,amenity,courthouse,"Street 22,F-15/1,Islamabaf",,"Street 22,F-15/1,Islamabaf",,,33.634864,72.918751,Islamabad,Islamabad Capital Territory,Pakistan,,,,amenity__courthouse
f3831ef7-1f36-5128-b662-dbd1f1a0e1e1,5042022809,node,place,suburb,خیابان کشمیر,خیابان کشمیر,Khayaban-e-Kashmir,,,33.634747,72.9215813,Islamabad,Islamabad Capital Territory,Pakistan,,,,place__suburb
479c28b5-8437-5072-81c2-4f7889177a6d,2689598769,node,place,suburb,جی-15,جی-15,G-15,,,33.6326284,72.9230238,Islamabad,Islamabad Capital Territory,Pakistan,,,,place__suburb
2081b7d1-d3e9-507f-9538-27bfbb5ce5fe,4875356121,node,amenity,place_of_worship,Faizan e Madina Masjid Jhangi Syedan,,Faizan e Madina Masjid Jhangi Syedan,,,33.6344697,72.9274162,Islamabad,Islamabad Capital Territory,Pakistan,,,,amenity__place_of_worship
b36c1a8e-aafb-5727-9cba-6bd99cb7bbb9,8547935217,node,amenity,fuel,Sher Khan LPG,,,,,33.6318186,72.9224674,Islamabad,Islamabad Capital Territory,Pakistan,,,,amenity__fuel
201938ee-dd99-5d8c-9a17-0853c0537479,10574077181,node,office,estate_agent,Ajwa Marketing,,,,,33.6332612,72.9233608,Islamabad,Islamabad Capital Territory,Pakistan,,,,office__estate_agent
9a9455ad-012f-5ed9-9467-c505f261df3c,8022686086,node,shop,stationery,Global Resources Office,,,,,33.6406166,72.9107062,Islamabad,Islamabad Capital Territory,Pakistan,,,,shop__stationery
d029073b-82c9-5a03-9eea-c8c4978bf759,4210201289,node,tourism,guest_house,tarnol,,,,,33.6493066,72.9065708,Islamabad,Islamabad Capital Territory,Pakistan,,,,tourism__guest_house
ce0485f4-38e2-536f-8c8b-5ad9bcc34d84,2502440691,node,amenity,fuel,,,,,,33.6491305,72.9113152,Islamabad,Islamabad Capital Territory,Pakistan,,,,amenity__fuel
860d6674-3375-5fb5-af11-23ce53d53b99,3446243038,node,amenity,place_of_worship,,,,,,33.6382538,72.9196519,Islamabad,Islamabad Capital Territory,Pakistan,,,,amenity__place_of_worship
22ccf4e9-dd83-5074-8b59-18e8f60f0484,3446243039,node,shop,supermarket,,,,,,33.6400654,72.9179326,Islamabad,Islamabad Capital Territory,Pakistan,,,,shop__supermarket
3f120c75-dcc7-5999-a614-17fb7e22289a,4227844289,node,tourism,guest_house,Almas Uncle,,,,,33.6400987,72.9163867,Islamabad,Islamabad Capital Territory,Pakistan,,,,tourism__guest_house
abfb273e-d059-5e72-a0e1-ab4f73b664c5,5042022811,node,place,neighbourhood,Khayaban-e-Kashmir F-15/1,,,,,33.6370851,72.9176974,Islamabad,Islamabad Capital Territory,Pakistan,,,,place__neighbourhood
4fa4e7eb-27d8-5b4a-b4bb-69298a058b00,4409869951,node,tourism,attraction,Khayaban-e-Kashmir G-15,,Khayaban-e-Kashmir G-15,,,33.6385093,72.9269595,Islamabad,Islamabad Capital Territory,Pakistan,,,,tourism__attraction
b54f29a1-fbc5-5626-b49f-9e0588923dc8,4345546390,node,shop,supermarket,Save Mart,,,,,33.6435391,72.9207624,Islamabad,Islamabad Capital Territory,Pakistan,,,,shop__supermarket
21611fb4-c401-5f05-a512-c5c70723b2fc,4345549689,node,shop,car_repair,Toyota GT Motors,,,,,33.6435725,72.9207158,Islamabad,Islamabad Capital Territory,Pakistan,,,,shop__car_repair
03ad78bb-a2ae-5e1d-b318-78aab4187997,2691309635,node,place,neighbourhood,E 16,,,,,33.6523786,72.8830284,Islamabad,Islamabad Capital Territory,Pakistan,,,,place__neighbourhood
1404e387-9384-5cd3-a454-a5109e7f719e,2502440687,node,amenity,fuel,,,,,,33.6625036,72.8920793,Islamabad,Islamabad Capital Territory,Pakistan,,,,amenity__fuel
5f15840d-c7e7-50f8-b9e3-750e4d693a84,11193684495,node,shop,car_parts,Crystal Trading Company,,,,,33.6603675,72.8950507,Islamabad,Islamabad Capital Territory,Pakistan,,,,shop__car_parts
94267f68-63bd-51a1-a7ca-b438141fb7d3,2502440690,node,amenity,fuel,,,,,,33.6589228,72.8996527,Islamabad,Islamabad Capital Territory,Pakistan,,,,amenity__fuel
154c9387-53c8-5c47-9345-181de0318a95,2502440679,node,amenity,fuel,,,,,,33.667373,72.8787726,Islamabad,Islamabad Capital Territory,Pakistan,,,,amenity__fuel
5f001a3e-4aca-5a9a-b54c-cb15eff38845,2502440682,node,amenity,fuel,,,,,,33.6652864,72.8859741,Islamabad,Islamabad Capital Territory,Pakistan,,,,amenity__fuel
1cf55e7c-662f-56f1-9b41-c2b2a6da4813,2502440685,node,amenity,fuel,,,,,,33.6629168,72.8864156,Islamabad,Islamabad Capital Territory,Pakistan,,,,amenity__fuel
429ee958-12ba-50be-84bd-42d7f22a50d9,264990115,node,place,village,ترنول,ترنول,Tarnol,,,33.6509259,72.9104127,Islamabad,Islamabad Capital Territory,Pakistan,,,Q19898578,place__village
53babc0b-87b8-533f-b189-a6a889fa023d,11623655773,node,railway,station,ترنول ریلوے اسٹیشن,ترنول ریلوے اسٹیشن,Tarnol Railway Station,,,33.6499553,72.9098017,Islamabad,Islamabad Capital Territory,Pakistan,,,,railway__station
6946ea11-4768-5de2-bdf0-75d803ff13f8,4623139193,node,amenity,place_of_worship,madni masjid,,madni masjid,,,33.6284505,72.9398845,Islamabad,Islamabad Capital Territory,Pakistan,,,,amenity__place_of_worship
5ae4b159-db0f-5832-bbd0-54393084b5ee,6956637485,node,amenity,restaurant,Shinwari Hotel,,,,,33.6297413,72.939194,Islamabad,Islamabad Capital Territory,Pakistan,,,,amenity__restaurant
749e3788-ca32-5c51-b52d-332d280991ec,8408057917,node,amenity,fuel,پاکستان اسٹیٹ آئل,پاکستان اسٹیٹ آئل,Pakistan State Oil,,,33.633835,72.9335097,Islamabad,Islamabad Capital Territory,Pakistan,پاکستان اسٹیٹ آئل,,,amenity__fuel
098294aa-1d43-5734-8ecf-2d01306ca809,2502440906,node,public_transport,platform,Islamabad Bus Terminal,,,,,33.63143,72.940798,Islamabad,Islamabad Capital Territory,Pakistan,,CDA,,public_transport__platform
9f72e075-c745-599b-a480-52cf07e20eae,7424578985,node,office,government,Utility Store Near G-14,,,,,33.6357075,72.9359901,Islamabad,Islamabad Capital Territory,Pakistan,,,,office__government
981862d4-97e2-56ee-8543-833582778dd1,11145555006,node,amenity,restaurant,Restaurant bbq 30 rupee 2023,,,,,33.630145,72.9411161,Islamabad,Islamabad Capital Territory,Pakistan,,,,amenity__restaurant
abac108e-3851-5538-b519-5114118c95e3,6535041285,node,amenity,fuel,ٹوٹل,ٹوٹل,Total,,,33.6294442,72.9417717,Islamabad,Islamabad Capital Territory,Pakistan,طوطال,ٹوٹل پارکو,,amenity__fuel
